run_id,timestamp,function_name,dimension,iteration,best_fitness_so_far,population_avg_fitness,diversity_metric,selected_agents,elite_selected,diverse_selected,outliers_selected,random_selected,lime_selection_mode,lime_triggered,lime_trigger_source,diagnosis_id,lime_dataset_updated,lime_buffer_size,warmup_active,warmup_fes,warmup_progress,improved_agents,fe,max_fes,last_improvement_fe,sfes,min_sfes,stagnated,event,restart_enabled,restart_attempted,restart_executed,restart_blocked_by_cooldown,restart_count,restart_percent,restart_source,restart_feature,restart_feature_score,restart_dominance_threshold,restart_cooldown_fes,restart_cooldown_remaining_fes,lime_enabled,stagnation_enabled,run_number
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,1,20285.188219108844,48092.16803440464,1.251147936877599,4,1,1,1,1,medoid,0,none,0,0,0,1,75,0.6666666666666666,12,50,1500,50,0,60,0,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,2,10273.583841773167,21330.952644452445,0.7673565505232298,4,1,1,1,1,medoid,0,none,0,1,20,0,75,1.0,11,80,1500,80,0,60,0,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,3,10273.583841773167,21138.236311630342,0.5521435429236468,4,1,1,1,1,medoid,0,none,0,1,40,0,75,1.0,5,110,1500,80,30,60,0,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,4,10273.583841773167,19931.24822395103,0.3551551245765897,4,1,1,1,1,medoid,1,stagnation_start,1,1,60,0,75,1.0,5,142,1500,80,60,60,1,stagnation_start,1,1,1,0,2,7.0,random_fallback,mag_browniano_mean,0.29911488488297705,0.9,60,60,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,5,10273.583841773167,20534.412998491967,0.48446757230837684,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,6,172,1500,80,92,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,30,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,6,10273.583841773167,20657.948747094175,0.2577394474594419,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,5,202,1500,80,122,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,7,10273.583841773167,19931.19224534657,0.20426293564810521,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,4,232,1500,80,152,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,8,10273.583841773167,27798.70641618898,0.25496289797507543,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,3,262,1500,80,182,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,9,10273.583841773167,21956.140871755873,0.2375155935601732,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,7,292,1500,80,212,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,10,10273.583841773167,19554.472753549646,0.25580249359919827,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,7,322,1500,80,242,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,11,10273.583841773167,19327.287130351557,0.24771692841188395,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,4,352,1500,80,272,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,12,10273.583841773167,21137.770537756565,0.21808871077372718,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,6,382,1500,80,302,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,13,10273.583841773167,19829.09316738499,0.2683877980658189,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,6,412,1500,80,332,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,14,10273.583841773167,20554.772226613935,0.2766311384301929,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,9,442,1500,80,362,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,15,10271.039186026443,25767.598063457524,0.2775790862172744,4,1,1,1,1,medoid,0,none,0,1,80,0,75,1.0,4,472,1500,472,0,60,0,recovered,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,16,10271.039186026443,16307.093605571677,0.30472617950713043,4,1,1,1,1,medoid,0,none,0,1,100,0,75,1.0,11,502,1500,472,30,60,0,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,17,10271.039186026443,20532.833500305842,0.1725726502871561,4,1,1,1,1,medoid,1,stagnation_start,2,1,120,0,75,1.0,1,534,1500,472,60,60,1,stagnation_start,1,1,1,0,2,7.0,random_fallback,distance_to_elite,0.3358970725196484,0.9,60,60,1,1,2
